35782	-1	-1
3658	-1	-1
29251	-1	-1
10819	-1	-1
29538	-1	-1
31586	-1	-1
2914	-1	-1
16048	-1	-1
22192	-1	-1
16321	-1	-1
34396	-1	-1
27221	-1	-1
38694	-1	-1
9642	-1	-1
6563	-1	-1
3498	-1	-1
1901	-1	-1
38974	-1	-1
30193	-1	-1
28354	-1	-1
23894	-1	-1
31248	-1	-1
9660	-1	-1
15619	-1	-1
2594	-1	-1
22043	-1	-1
27628	-1	-1
30902	-1	-1
33385	-1	-1
32570	-1	-1
10144	-1	-1
13674	-1	-1
23914	-1	-1
33332	-1	-1
27646	-1	-1
1201	-1	-1
31106	-1	-1
39298	-1	-1
38732	-1	-1
25211	-1	-1
8012	-1	-1
14351	-1	-1
39958	-1	-1
3165	-1	-1
36584	-1	-1
29254	-1	-1
12126	-1	-1
35864	-1	-1
17068	-1	-1
9978	-1	-1
135	-1	-1
38752	-1	-1
14371	-1	-1
28707	-1	-1
35518	-1	-1
39032	-1	-1
19034	-1	-1
9811	-1	-1
37466	-1	-1
16986	-1	-1
20718	-1	-1
38305	-1	-1
25660	-1	-1
16724	-1	-1
6764	-1	-1
25298	-1	-1
35538	-1	-1
38805	-1	-1
30613	-1	-1
6122	-1	-1
25214	-1	-1
13943	-1	-1
8830	-1	-1
10878	-1	-1
9016	-1	-1
36091	-1	-1
35920	-1	-1
16659	-1	-1
36193	-1	-1
31275	-1	-1
21035	-1	-1
13301	-1	-1
12843	-1	-1
3705	-1	-1
33610	-1	-1
39949	-1	-1
22168	-1	-1
7832	-1	-1
24667	-1	-1
5420	-1	-1
20207	-1	-1
3823	-1	-1
40873	-1	-1
8570	-1	-1
38290	-1	-1
23388	-1	-1
29347	-1	-1
11380	-1	-1
30449	-1	-1
14267	-1	-1
15578	-1	-1
28068	-1	-1
31133	-1	-1
26020	-1	-1
26937	-1	-1
23050	-1	-1
8350	-1	-1
35409	-1	-1
19227	-1	-1
14394	-1	-1
30414	-1	-1
8732	-1	-1
32564	-1	-1
40190	-1	-1
38988	-1	-1
22055	-1	-1
30689	-1	-1
38346	-1	-1
14996	-1	-1
13965	-1	-1
25873	-1	-1
13221	-1	-1
7542	-1	-1
6704	-1	-1
22057	-1	-1
18830	-1	-1
15751	-1	-1
12299	-1	-1
3548	-1	-1
28683	-1	-1
21229	-1	-1
4030	-1	-1
17335	-1	-1
7739	-1	-1
38661	-1	-1
25807	-1	-1
1417	-1	-1
19849	-1	-1
1697	-1	-1
22177	-1	-1
31036	-1	-1
33535	-1	-1
29625	-1	-1
31882	-1	-1
953	-1	-1
32535	-1	-1
27042	-1	-1
25445	-1	-1
37562	-1	-1
35787	-1	-1
10389	-1	-1
31156	-1	-1
11693	-1	-1
38961	-1	-1
3401	-1	-1
24090	-1	-1
15534	-1	-1
11873	-1	-1
38699	-1	-1
1300	-1	-1
30423	-1	-1
19803	-1	-1
1580	-1	-1
18601	-1	-1
4932	-1	-1
1473	-1	-1
3164	-1	-1
29610	-1	-1
20852	-1	-1
17982	-1	-1
14903	-1	-1
18424	-1	-1
22715	-1	-1
38928	-1	-1
15827	-1	-1
5796	-1	-1
40046	-1	-1
39015	-1	-1
103	-1	-1
754	-1	-1
23484	-1	-1
40319	-1	-1
28426	-1	-1
22733	-1	-1
17822	-1	-1
20887	-1	-1
9048	-1	-1
2082	-1	-1
5147	-1	-1
492	-1	-1
23215	-1	-1
1136	-1	-1
